id,Target
1,10.795903295013224
2,13.440335316345587
3,6.216934259886494
4,11.16441731224666
5,9.82616636657773
6,11.06715137816479
7,10.028125836426701
8,7.781440092196306
9,10.599850343593408
10,8.759205761269085
11,10.180353029354427
12,7.133563304027539
13,10.425148013532041
14,8.834717820786931
15,13.02733333499503
16,12.33734547069534
17,13.22685877117965
18,6.25246535085486
19,10.112448614585512
20,9.4560878266874
21,7.757364134516069
22,9.252985112189608
23,8.731398254793264
24,8.584509580973085
25,12.242878584160758
26,6.600776644000536
27,9.65243402813533
28,14.807843446339021
29,10.483311603545147
30,11.227106942308154
31,7.78188472953726
32,9.825427712217019
33,6.598849021167308
34,11.424447513113074
35,10.765259463239184
36,7.328150166004612
37,9.72735876092281
38,8.639476438410448
39,10.844961153074413
40,8.722829736422375
41,10.461776602640533
42,8.236582331408139
43,8.788804486191752
44,16.184635536095918
45,6.20229845216947
46,9.378746736378297
47,8.250826636229261
48,9.741704298154376
49,11.070011328750914
50,7.717750700137036
51,10.586269196654682
52,9.245356226003432
53,12.128860395652742
54,10.778140581798974
55,8.616497533350037
56,10.046443870163788
57,11.849796270742305
58,9.96511416942859
59,10.883340668711261
60,6.487831178847984
61,10.755483539917376
62,13.467151367582813
63,6.393683474057021
64,14.09249453179693
65,12.04876727807747
66,8.839869889584882
67,8.981864450582549
68,8.094959420969333
69,10.486059360333998
70,7.973766820025298
71,8.81866939222934
72,10.78588909722564
73,7.212122901959449
74,7.8022037716243915
75,10.38452171977867
76,6.611581740928674
77,12.518235504840094
78,9.318426373942042
79,8.803417104901781
80,8.392165460137877
81,11.286345372761462
82,10.099258781183615
83,10.814003632128278
84,6.4304092252389635
85,9.333220730345754
86,7.0561684853282
87,10.809440051891952
88,7.265506416993033
89,8.064680268899387
90,11.198286687944389
91,11.111331743232688
92,9.83488680780978
93,9.020865916574786
94,11.431714554484918
95,9.98993860926393
96,9.504684254468014
97,10.59296161931122
98,11.718677012557388
99,9.442301984025312
100,9.883528841621045
101,11.264644421480433
102,9.595748956340044
103,11.547245776881708
104,9.197173054146388
105,11.637693359202812
106,7.951460099580004
107,11.34339465465556
108,7.820608915134279
109,8.602393447333952
110,9.875107745209638
111,9.118756056771604
112,12.056970493545299
113,16.54703587981972
114,8.836502875441738
115,7.514808696528875
116,10.877525603699647
117,9.843222053286276
118,9.056497067652545
119,8.000297581006322
120,10.993480304716373
121,8.367856892422397
122,12.615230472573296
123,11.6861514207178
124,6.85760604049035
125,6.68941044609186
126,12.14102668215567
127,11.146988867402122
128,12.782611249886658
129,11.67837042326647
130,10.651377054329783
131,6.877158083477123
132,8.205600677789043
133,6.067230314932755
134,8.484081728029974
135,11.14564689562774
136,14.164657162401431
137,7.813761020167088
138,9.007570671429812
139,7.0820555153677605
140,9.69294904266316
141,10.242378095653981
